form_5,rank,deficits_surplus
0.333333333333333,0.105263157894737,0.416107382550336
0.4,0.789473684210526,0.416107382550336
0.466666666666667,0.526315789473684,0.416107382550336
0.466666666666667,0,0.38255033557047
0.2,0.105263157894737,0.389261744966443
0.466666666666667,0.578947368421053,0.402684563758389
0.6,0.263157894736842,0.463087248322148
0.8,0.631578947368421,0.463087248322148
0.533333333333333,0.842105263157895,0.409395973154362
0.333333333333333,0.157894736842105,0.348993288590604
0.0666666666666667,0.0526315789473684,0.248322147651007
0.466666666666667,0.421052631578947,0.402684563758389
0.8,0.210526315789474,0.429530201342282
0.266666666666667,0.105263157894737,0.308724832214765
0.533333333333333,0.0526315789473684,0.389261744966443
0.0666666666666667,0.105263157894737,0.375838926174497
0.6,0.684210526315789,0.463087248322148
0.533333333333333,0.526315789473684,0.449664429530201
0.866666666666667,0.526315789473684,0.402684563758389
0.0666666666666667,0.0526315789473684,0.348993288590604
0,0.315789473684211,0.295302013422819
0.8,0.473684210526316,0.449664429530201
0.266666666666667,0.0526315789473684,0.348993288590604
0.4,0.157894736842105,0.375838926174497
0.533333333333333,0.736842105263158,0.422818791946309
0.4,0.0526315789473684,0.38255033557047
0.533333333333333,0.789473684210526,0.416107382550336
0.533333333333333,0.473684210526316,0.422818791946309
0.533333333333333,0.631578947368421,0.416107382550336
0.533333333333333,0.842105263157895,0.402684563758389
0.133333333333333,0.210526315789474,0.369127516778524
1,0.157894736842105,0.476510067114094
0.266666666666667,0.0526315789473684,0.348993288590604
0.4,0.736842105263158,0.395973154362416
0.2,0.421052631578947,0.449664429530201
0,0.105263157894737,0.355704697986577
0.266666666666667,0.578947368421053,0.409395973154362
0.2,0.421052631578947,0.308724832214765
0.8,0.631578947368421,0.476510067114094
0.266666666666667,0,0.402684563758389
0.333333333333333,0.157894736842105,0.335570469798658
0.0666666666666667,0.473684210526316,0.369127516778524
0.2,0.210526315789474,0.348993288590604
0.266666666666667,0.315789473684211,0.355704697986577
0.4,0.0526315789473684,0.389261744966443
0.333333333333333,0.263157894736842,0.36241610738255
0.866666666666667,0.526315789473684,0.496644295302013
0.533333333333333,0,0.402684563758389
0.666666666666667,0.263157894736842,0.409395973154362
0.466666666666667,0.368421052631579,0.375838926174497
0.0666666666666667,0.473684210526316,0.369127516778524
1,0.578947368421053,0.536912751677852
0.333333333333333,0.368421052631579,0.389261744966443
0.266666666666667,0.105263157894737,0.355704697986577
0.4,0.0526315789473684,0.375838926174497
0.266666666666667,0.684210526315789,0.38255033557047
0.4,0.368421052631579,0.442953020134228
0.2,0.947368421052632,0.38255033557047
0.266666666666667,0.157894736842105,0.355704697986577
0.6,0.736842105263158,0.389261744966443
0.466666666666667,0.631578947368421,0.389261744966443
0.4,0.894736842105263,0.395973154362416
0,0,0.241610738255034
0.0666666666666667,0.421052631578947,0.355704697986577
0.4,0.263157894736842,0.416107382550336
0.8,0.263157894736842,0.503355704697987
0.2,0.105263157894737,0.302013422818792
0.4,0.473684210526316,0.342281879194631
0.8,0.105263157894737,0.496644295302013
0.533333333333333,0.736842105263158,0.375838926174497
0.133333333333333,0.894736842105263,0.369127516778524
0.133333333333333,0.0526315789473684,0.342281879194631
0.266666666666667,0.684210526315789,0.36241610738255
0.333333333333333,0.578947368421053,0.38255033557047
0.8,0.526315789473684,0.483221476510067
1,0.105263157894737,0.483221476510067
0.666666666666667,0.157894736842105,0.469798657718121
0.666666666666667,0.421052631578947,0.416107382550336
0.333333333333333,0.631578947368421,0.395973154362416
0.666666666666667,0.684210526315789,0.348993288590604
0.266666666666667,0.157894736842105,0.335570469798658
0.666666666666667,0.315789473684211,0.469798657718121
0.333333333333333,0.684210526315789,0.389261744966443
0.533333333333333,0.736842105263158,0.38255033557047
0.4,0.842105263157895,0.322147651006711
0.533333333333333,0.894736842105263,0.395973154362416
0.866666666666667,0.263157894736842,0.51006711409396
0.533333333333333,0.631578947368421,0.389261744966443
0.466666666666667,0.578947368421053,0.422818791946309
0.866666666666667,0.368421052631579,0.409395973154362
0.6,0.105263157894737,0.483221476510067
0.0666666666666667,0,0.355704697986577
0,1,0.295302013422819
0.0666666666666667,0.0526315789473684,0.335570469798658
0.6,0.210526315789474,0.449664429530201
0.466666666666667,0.947368421052632,0.369127516778524
0.6,0.368421052631579,0.483221476510067
0.2,0.157894736842105,0.369127516778524
0.666666666666667,0.473684210526316,0.449664429530201
0.733333333333333,0.631578947368421,0.416107382550336
0.533333333333333,0,0.375838926174497
0.2,0.0526315789473684,0.348993288590604
0.533333333333333,0.315789473684211,0.469798657718121
0.6,0.526315789473684,0.395973154362416
0.866666666666667,0.157894736842105,0.516778523489933
0.266666666666667,0,0.328859060402685
0.333333333333333,0.736842105263158,0.342281879194631
0.333333333333333,0.789473684210526,0.348993288590604
0.666666666666667,0.263157894736842,0.469798657718121
0.4,0.736842105263158,0.38255033557047
0.466666666666667,0.473684210526316,0.436241610738255
0.533333333333333,0.368421052631579,0.436241610738255
0.866666666666667,0.421052631578947,0.463087248322148
0.4,0.0526315789473684,0.348993288590604
0.466666666666667,0.526315789473684,0.402684563758389
0.2,0.105263157894737,0.355704697986577
0.533333333333333,0.473684210526316,0.416107382550336
0.733333333333333,0.368421052631579,0.442953020134228
0.666666666666667,0.263157894736842,0.463087248322148
0.333333333333333,0.368421052631579,0.328859060402685
0.666666666666667,0.526315789473684,0.503355704697987
0.0666666666666667,1,0.369127516778524
0.666666666666667,0.947368421052632,0.409395973154362
0.866666666666667,0.157894736842105,0.469798657718121
0.266666666666667,0.263157894736842,0.416107382550336
0.266666666666667,0.315789473684211,0.442953020134228
0.4,0.947368421052632,0.375838926174497
0.466666666666667,0.894736842105263,0.348993288590604
0.466666666666667,0.631578947368421,0.463087248322148
0.6,0.684210526315789,0.389261744966443
0.4,0.894736842105263,0.348993288590604
0.266666666666667,0.789473684210526,0.389261744966443
0.6,0.894736842105263,0.395973154362416
0.466666666666667,0.736842105263158,0.416107382550336
0.333333333333333,0.578947368421053,0.409395973154362
0.466666666666667,0.0526315789473684,0.36241610738255
0.666666666666667,0.631578947368421,0.409395973154362
0.266666666666667,0.947368421052632,0.389261744966443
0.533333333333333,0.368421052631579,0.436241610738255
0.0666666666666667,0.210526315789474,0.355704697986577
0.866666666666667,0.210526315789474,0.577181208053691
0.2,0.0526315789473684,0.281879194630872
0.466666666666667,0.526315789473684,0.36241610738255
0.666666666666667,0.368421052631579,0.402684563758389
0.533333333333333,0.578947368421053,0.416107382550336
0.266666666666667,0.210526315789474,0.375838926174497
0.6,0.736842105263158,0.36241610738255
0.266666666666667,0.157894736842105,0.375838926174497
0.266666666666667,0.315789473684211,0.375838926174497
0.6,0.894736842105263,0.395973154362416
0.8,0.684210526315789,0.409395973154362
0.466666666666667,0.736842105263158,0.442953020134228
0.333333333333333,0.105263157894737,0.36241610738255
0.0666666666666667,0.421052631578947,0.375838926174497
0.4,0.473684210526316,0.302013422818792
0.666666666666667,0.105263157894737,0.496644295302013
0.8,0.0526315789473684,0.550335570469799
0.466666666666667,0.526315789473684,0.416107382550336
0.133333333333333,0.368421052631579,0.355704697986577
0.2,0.105263157894737,0.375838926174497
0.2,0.631578947368421,0.355704697986577
0.6,0.263157894736842,0.48993288590604
0.333333333333333,0.842105263157895,0.342281879194631
0.533333333333333,0.526315789473684,0.422818791946309
0.2,0,0.348993288590604
0.8,0.157894736842105,0.503355704697987
0.266666666666667,0.0526315789473684,0.369127516778524
0.333333333333333,0.736842105263158,0.38255033557047
0.266666666666667,0,0.328859060402685
0.333333333333333,0.0526315789473684,0.302013422818792
0.6,0.315789473684211,0.389261744966443
0.2,0.894736842105263,0.355704697986577
0.466666666666667,0.315789473684211,0.429530201342282
0.466666666666667,0.263157894736842,0.449664429530201
0.4,0.421052631578947,0.429530201342282
0.4,1,0.315436241610738
0.266666666666667,0.842105263157895,0.355704697986577
0.533333333333333,0.526315789473684,0.429530201342282
0.6,0.210526315789474,0.436241610738255
0.666666666666667,0.368421052631579,0.409395973154362
0.4,0.578947368421053,0.442953020134228
0.6,0.736842105263158,0.369127516778524
0.8,0.315789473684211,0.449664429530201
0.533333333333333,0.526315789473684,0.456375838926175
0.266666666666667,0.157894736842105,0.322147651006711
0.466666666666667,0.631578947368421,0.409395973154362
0.266666666666667,0.842105263157895,0.355704697986577
0.6,0.473684210526316,0.469798657718121
0.466666666666667,0.105263157894737,0.36241610738255
0.266666666666667,0.157894736842105,0.355704697986577
0.2,0.684210526315789,0.348993288590604
0.6,0.473684210526316,0.375838926174497
0.2,0.736842105263158,0.355704697986577
1,0.368421052631579,0.429530201342282
0.266666666666667,0.631578947368421,0.38255033557047
0.2,0.789473684210526,0.328859060402685
0.466666666666667,0.473684210526316,0.436241610738255
0.133333333333333,0.210526315789474,0.375838926174497
0.4,0.263157894736842,0.308724832214765
0.6,0.315789473684211,0.463087248322148
0.333333333333333,0.105263157894737,0.375838926174497
0.333333333333333,0.0526315789473684,0.375838926174497
0.2,0.578947368421053,0.389261744966443
0.266666666666667,0.157894736842105,0.342281879194631
0.2,0.157894736842105,0.322147651006711
0.4,0.947368421052632,0.389261744966443
0.333333333333333,0.210526315789474,0.342281879194631
0.733333333333333,0.421052631578947,0.530201342281879
0.133333333333333,0,0.241610738255034
0.466666666666667,0.421052631578947,0.389261744966443
0.533333333333333,0.210526315789474,0.469798657718121
0.466666666666667,0.421052631578947,0.429530201342282
0.466666666666667,0.736842105263158,0.342281879194631
0.266666666666667,0,0.295302013422819
0.4,0.947368421052632,0.38255033557047
0.6,0.105263157894737,0.536912751677852
0.533333333333333,0.684210526315789,0.389261744966443
0.6,0.105263157894737,0.442953020134228
0.466666666666667,0.473684210526316,0.422818791946309
0.866666666666667,0.315789473684211,0.48993288590604
0.0666666666666667,0.210526315789474,0.281879194630872
0.6,0.789473684210526,0.416107382550336
0.533333333333333,0.789473684210526,0.422818791946309
0.2,0.0526315789473684,0.355704697986577
0.6,0.684210526315789,0.416107382550336
0.466666666666667,0.526315789473684,0.389261744966443
1,0.263157894736842,0.530201342281879
0.2,1,0.375838926174497
0.466666666666667,0.578947368421053,0.389261744966443
0.266666666666667,0.894736842105263,0.402684563758389
1,0,0.51006711409396
0.4,0.263157894736842,0.429530201342282
0.4,0.368421052631579,0.442953020134228
0.133333333333333,0.578947368421053,0.369127516778524
0.466666666666667,0.421052631578947,0.375838926174497
0.666666666666667,0.210526315789474,0.449664429530201
0.466666666666667,0.631578947368421,0.436241610738255
0.4,0,0.348993288590604
0.466666666666667,0.736842105263158,0.416107382550336
0.4,0.526315789473684,0.422818791946309
0.133333333333333,0.210526315789474,0.328859060402685
0.666666666666667,0.526315789473684,0.476510067114094
0.333333333333333,0.105263157894737,0.38255033557047
0.533333333333333,0.736842105263158,0.409395973154362
0.2,0.263157894736842,0.355704697986577
0.266666666666667,0.0526315789473684,0.375838926174497
0.733333333333333,0.578947368421053,0.449664429530201
0.4,0.210526315789474,0.402684563758389
0.333333333333333,0.315789473684211,0.38255033557047
0.4,0.368421052631579,0.463087248322148
0.8,0.421052631578947,0.557046979865772
0.866666666666667,0.105263157894737,0.483221476510067
0.333333333333333,0.421052631578947,0.449664429530201
0.333333333333333,0.315789473684211,0.436241610738255
0.666666666666667,0.157894736842105,0.48993288590604
0.0666666666666667,0.631578947368421,0.355704697986577
0.8,0.157894736842105,0.476510067114094
0.8,0.105263157894737,0.496644295302013
0,0.578947368421053,0.375838926174497
0.4,0.368421052631579,0.449664429530201
0.333333333333333,0.736842105263158,0.342281879194631
0.333333333333333,0.789473684210526,0.375838926174497
0.333333333333333,0.526315789473684,0.409395973154362
0.466666666666667,0.631578947368421,0.335570469798658
0.8,0.0526315789473684,0.543624161073825
0.466666666666667,0.842105263157895,0.302013422818792
0.266666666666667,0.368421052631579,0.463087248322148
0.466666666666667,0.157894736842105,0.476510067114094
1,0.263157894736842,0.422818791946309
0.4,0.0526315789473684,0.476510067114094
0.0666666666666667,1,0.281879194630872
0.266666666666667,0.842105263157895,0.342281879194631
0.266666666666667,0.736842105263158,0.436241610738255
0.733333333333333,0.578947368421053,0.389261744966443
0.133333333333333,0.894736842105263,0.369127516778524
0.6,0.315789473684211,0.449664429530201
0.6,0.368421052631579,0.422818791946309
0.2,0.736842105263158,0.348993288590604
0.4,0.684210526315789,0.369127516778524
0.533333333333333,0.842105263157895,0.375838926174497
0.4,0.947368421052632,0.369127516778524
0.466666666666667,0.368421052631579,0.429530201342282
1,0.0526315789473684,0.516778523489933
0.333333333333333,0.631578947368421,0.342281879194631
0.2,0,0.281879194630872
0.666666666666667,0.315789473684211,0.402684563758389
0.6,0.263157894736842,0.442953020134228
0.266666666666667,0.526315789473684,0.36241610738255
0.4,0.473684210526316,0.389261744966443
0.4,0.421052631578947,0.422818791946309
0.733333333333333,0.210526315789474,0.469798657718121
0.133333333333333,0.157894736842105,0.328859060402685
0.2,0.578947368421053,0.375838926174497
0.6,0.421052631578947,0.422818791946309
0.466666666666667,0.526315789473684,0.38255033557047
0.266666666666667,1,0.322147651006711
0.666666666666667,0.473684210526316,0.422818791946309
0.666666666666667,0.315789473684211,0.523489932885906
0.466666666666667,0.631578947368421,0.389261744966443
0.533333333333333,0.526315789473684,0.402684563758389
0.6,0.473684210526316,0.409395973154362
0.533333333333333,0.578947368421053,0.38255033557047
0.466666666666667,0.210526315789474,0.442953020134228
0.266666666666667,0.894736842105263,0.342281879194631
0.466666666666667,0.473684210526316,0.422818791946309
0.8,0.684210526315789,0.36241610738255
0.4,0.894736842105263,0.369127516778524
0.6,0.526315789473684,0.456375838926175
0.4,0.263157894736842,0.476510067114094
0.666666666666667,0.263157894736842,0.483221476510067
0.4,0,0.342281879194631
0.866666666666667,0.315789473684211,0.416107382550336
0.733333333333333,0.684210526315789,0.395973154362416
0.466666666666667,0.736842105263158,0.395973154362416
0.266666666666667,0.842105263157895,0.395973154362416
0.333333333333333,0.421052631578947,0.422818791946309
0.0666666666666667,0.157894736842105,0.342281879194631
0.866666666666667,0.105263157894737,0.550335570469799
0.666666666666667,0.157894736842105,0.597315436241611
0.466666666666667,0.210526315789474,0.449664429530201
0.466666666666667,0.684210526315789,0.348993288590604
0.2,0.894736842105263,0.355704697986577
0.6,0.0526315789473684,0.496644295302013
0.733333333333333,0.368421052631579,0.449664429530201
0.466666666666667,0,0.402684563758389
0.333333333333333,0.157894736842105,0.315436241610738
0.4,0.684210526315789,0.389261744966443
0.466666666666667,0.526315789473684,0.436241610738255
0.333333333333333,0.842105263157895,0.395973154362416
0.133333333333333,0.210526315789474,0.369127516778524
0.333333333333333,0.894736842105263,0.302013422818792
0.533333333333333,0.473684210526316,0.395973154362416
0.533333333333333,0.631578947368421,0.389261744966443
1,0.105263157894737,0.51006711409396
0.2,0.894736842105263,0.322147651006711
0.6,0.473684210526316,0.335570469798658
0.266666666666667,0.789473684210526,0.322147651006711
0.533333333333333,0.736842105263158,0.322147651006711
0.133333333333333,0.0526315789473684,0.369127516778524
0.6,0.157894736842105,0.469798657718121
0.6,0.315789473684211,0.456375838926175
0.533333333333333,0.631578947368421,0.348993288590604
0.8,0.210526315789474,0.416107382550336
0.266666666666667,0,0.342281879194631
0.4,0.894736842105263,0.375838926174497
0.333333333333333,0.315789473684211,0.449664429530201
0.533333333333333,0.526315789473684,0.416107382550336
0.4,0.684210526315789,0.322147651006711
0.4,0.263157894736842,0.456375838926175
0.333333333333333,0.789473684210526,0.288590604026846
0.466666666666667,0.842105263157895,0.348993288590604
0.466666666666667,0.789473684210526,0.389261744966443
0.666666666666667,0.421052631578947,0.476510067114094
0.266666666666667,0.526315789473684,0.429530201342282
0.6,0.894736842105263,0.36241610738255
0.666666666666667,0.473684210526316,0.422818791946309
0.733333333333333,0.105263157894737,0.530201342281879
0.133333333333333,0,0.275167785234899
0.466666666666667,0.789473684210526,0.348993288590604
0.533333333333333,0.315789473684211,0.416107382550336
0.533333333333333,0.631578947368421,0.36241610738255
0.6,0.210526315789474,0.48993288590604
0.466666666666667,0.421052631578947,0.395973154362416
0.266666666666667,0.736842105263158,0.389261744966443
0.4,0.684210526315789,0.328859060402685
0.466666666666667,0.526315789473684,0.348993288590604
0.466666666666667,0.315789473684211,0.456375838926175
0.6,0.421052631578947,0.369127516778524
0.4,0.578947368421053,0.348993288590604
0.6,0.105263157894737,0.456375838926175
0.4,0.368421052631579,0.422818791946309
1,0.210526315789474,0.449664429530201
0.266666666666667,0.631578947368421,0.416107382550336
0.8,0.421052631578947,0.38255033557047
0.466666666666667,0.368421052631579,0.422818791946309
0.2,0,0.342281879194631
0.6,0.263157894736842,0.456375838926175
0.533333333333333,0.210526315789474,0.476510067114094
0.333333333333333,0.421052631578947,0.395973154362416
0.4,0.526315789473684,0.369127516778524
0.666666666666667,0.315789473684211,0.48993288590604
0.6,0.526315789473684,0.416107382550336
0.866666666666667,0.368421052631579,0.476510067114094
0.6,0.315789473684211,0.409395973154362
0.333333333333333,0.157894736842105,0.476510067114094
0.0666666666666667,0.526315789473684,0.375838926174497
0.533333333333333,0.421052631578947,0.422818791946309
0.2,1,0.308724832214765
0.266666666666667,0.578947368421053,0.36241610738255
0.666666666666667,0.105263157894737,0.543624161073825
0.0666666666666667,1,0.342281879194631
0.333333333333333,0.0526315789473684,0.442953020134228
0.4,0.578947368421053,0.395973154362416
0.466666666666667,0.0526315789473684,0.516778523489933
0.466666666666667,0.526315789473684,0.402684563758389
0.4,0.947368421052632,0.355704697986577
0.466666666666667,0.578947368421053,0.416107382550336
0.8,0.473684210526316,0.422818791946309
0.133333333333333,0,0.355704697986577
0.266666666666667,0.789473684210526,0.395973154362416
0.866666666666667,0.105263157894737,0.543624161073825
0.133333333333333,1,0.369127516778524
0.6,0.315789473684211,0.409395973154362
0.2,0.578947368421053,0.355704697986577
0.333333333333333,0.263157894736842,0.422818791946309
0.133333333333333,0.736842105263158,0.342281879194631
0.266666666666667,0.789473684210526,0.348993288590604
0.2,0,0.315436241610738
0.333333333333333,0.631578947368421,0.38255033557047
0.333333333333333,0.210526315789474,0.369127516778524
0.666666666666667,0.368421052631579,0.476510067114094
0.2,0,0.348993288590604
0.4,0.789473684210526,0.389261744966443
0.333333333333333,0.947368421052632,0.369127516778524
0.4,0.631578947368421,0.389261744966443
0.0666666666666667,0.0526315789473684,0.328859060402685
0.133333333333333,0.105263157894737,0.335570469798658
0.6,0.263157894736842,0.543624161073825
0.4,0.842105263157895,0.375838926174497
0.333333333333333,0.789473684210526,0.355704697986577
0.4,0.473684210526316,0.221476510067114
0.466666666666667,0.0526315789473684,0.536912751677852
0.333333333333333,0.421052631578947,0.409395973154362
0.666666666666667,0.315789473684211,0.469798657718121
0.0666666666666667,0,0.308724832214765
0.133333333333333,0.0526315789473684,0.288590604026846
0.2,0.421052631578947,0.369127516778524
0.6,0.210526315789474,0.476510067114094
0.2,0.842105263157895,0.322147651006711
0.666666666666667,0.315789473684211,0.469798657718121
0.266666666666667,0.631578947368421,0.375838926174497
0.533333333333333,0.421052631578947,0.389261744966443
0.466666666666667,0.789473684210526,0.315436241610738
0.466666666666667,0.631578947368421,0.395973154362416
0.266666666666667,0.315789473684211,0.463087248322148
0.4,0.631578947368421,0.409395973154362
0.133333333333333,0.736842105263158,0.335570469798658
0.533333333333333,0.526315789473684,0.409395973154362
0.266666666666667,0,0.322147651006711
0.533333333333333,0.842105263157895,0.389261744966443
0.466666666666667,0.684210526315789,0.295302013422819
0.133333333333333,1,0.302013422818792
0.333333333333333,0.368421052631579,0.449664429530201
0.466666666666667,0.789473684210526,0.322147651006711
0.4,0.263157894736842,0.456375838926175
0.466666666666667,0.157894736842105,0.523489932885906
0.6,0.0526315789473684,0.48993288590604
0.466666666666667,0.526315789473684,0.436241610738255
0.8,0.736842105263158,0.36241610738255
0.466666666666667,0.684210526315789,0.442953020134228
0.266666666666667,0.947368421052632,0.355704697986577
0.666666666666667,0.473684210526316,0.429530201342282
0.2,0.263157894736842,0.469798657718121
0.6,0.473684210526316,0.395973154362416
0.2,0.894736842105263,0.342281879194631
0.4,0.421052631578947,0.416107382550336
0.4,0.526315789473684,0.375838926174497
0.466666666666667,0.631578947368421,0.38255033557047
0.6,0.210526315789474,0.476510067114094
0.866666666666667,0.157894736842105,0.436241610738255
0.2,0,0.302013422818792
0.8,0.263157894736842,0.442953020134228
0.6,0.526315789473684,0.355704697986577
0.733333333333333,0.210526315789474,0.463087248322148
0.266666666666667,0.0526315789473684,0.335570469798658
0.466666666666667,0.684210526315789,0.348993288590604
0.333333333333333,0.526315789473684,0.416107382550336
0.733333333333333,0.263157894736842,0.456375838926175
0.333333333333333,0.0526315789473684,0.328859060402685
0.6,0.210526315789474,0.469798657718121
0.466666666666667,0.421052631578947,0.369127516778524
0.666666666666667,0.157894736842105,0.48993288590604
0.733333333333333,0.263157894736842,0.48993288590604
0.133333333333333,0.0526315789473684,0.275167785234899
0.666666666666667,0.315789473684211,0.436241610738255
0.666666666666667,0.210526315789474,0.523489932885906
0.533333333333333,0.421052631578947,0.38255033557047
0.6,0.263157894736842,0.442953020134228
0.333333333333333,0.684210526315789,0.375838926174497
0.0666666666666667,0.0526315789473684,0.315436241610738
0.533333333333333,0.526315789473684,0.416107382550336
0.266666666666667,0.578947368421053,0.348993288590604
0.8,0.315789473684211,0.429530201342282
0,0,0.288590604026846
0.2,0.105263157894737,0.281879194630872
0.6,0.631578947368421,0.416107382550336
0.4,0.157894736842105,0.456375838926175
0.333333333333333,0.736842105263158,0.348993288590604
0.466666666666667,0.842105263157895,0.355704697986577
0.4,0.578947368421053,0.416107382550336
0.666666666666667,0.368421052631579,0.416107382550336
0.4,1,0.335570469798658
0.466666666666667,0.631578947368421,0.395973154362416
0.133333333333333,0.789473684210526,0.389261744966443
0.666666666666667,0.526315789473684,0.416107382550336
0.0666666666666667,0.0526315789473684,0.322147651006711
0.533333333333333,0.210526315789474,0.463087248322148
0.4,0,0.281879194630872
0.466666666666667,0.263157894736842,0.436241610738255
0.133333333333333,0.789473684210526,0.348993288590604
0.6,0.368421052631579,0.375838926174497
0.466666666666667,0.157894736842105,0.456375838926175
0.266666666666667,0.736842105263158,0.328859060402685
0.666666666666667,0.263157894736842,0.563758389261745
0.733333333333333,0.421052631578947,0.422818791946309
0.333333333333333,0.578947368421053,0.328859060402685
0.333333333333333,0.947368421052632,0.315436241610738
0.6,0.736842105263158,0.409395973154362
0.133333333333333,0.684210526315789,0.348993288590604
0.666666666666667,0.526315789473684,0.409395973154362
0.533333333333333,0.421052631578947,0.449664429530201
0.2,0,0.369127516778524
0.4,0.210526315789474,0.409395973154362
0.666666666666667,0.105263157894737,0.48993288590604
0.466666666666667,0.0526315789473684,0.550335570469799
0.266666666666667,0.157894736842105,0.288590604026846
0.466666666666667,0.578947368421053,0.422818791946309
0.8,0.947368421052632,0.422818791946309
0.466666666666667,0.684210526315789,0.422818791946309
0.533333333333333,0.578947368421053,0.36241610738255
0.0666666666666667,0,0.248322147651007
0.6,0.157894736842105,0.63758389261745
0.133333333333333,0.526315789473684,0.355704697986577
0.6,0,0.516778523489933
0.266666666666667,0.631578947368421,0.38255033557047
0.6,0.157894736842105,0.483221476510067
0.333333333333333,0.315789473684211,0.463087248322148
0.333333333333333,0.473684210526316,0.389261744966443
0.866666666666667,0.263157894736842,0.436241610738255
0.8,0.0526315789473684,0.543624161073825
0.333333333333333,0.526315789473684,0.375838926174497
0.266666666666667,0.473684210526316,0.402684563758389
0.533333333333333,0.157894736842105,0.496644295302013
0.533333333333333,0.842105263157895,0.288590604026846
0.8,0,0.583892617449664
0.333333333333333,0.736842105263158,0.308724832214765
0.0666666666666667,0.947368421052632,0.322147651006711
0.733333333333333,0.421052631578947,0.395973154362416
0.0666666666666667,0.947368421052632,0.335570469798658
0.666666666666667,0.789473684210526,0.348993288590604
0.533333333333333,0.421052631578947,0.469798657718121
0.533333333333333,0.105263157894737,0.463087248322148
0.4,0.684210526315789,0.389261744966443
0.466666666666667,0.105263157894737,0.530201342281879
0.466666666666667,0.684210526315789,0.315436241610738
0.266666666666667,0.894736842105263,0.315436241610738
0.333333333333333,0.789473684210526,0.322147651006711
0.666666666666667,0.578947368421053,0.36241610738255
0.466666666666667,0.368421052631579,0.483221476510067
0.466666666666667,0.684210526315789,0.416107382550336
0.6,0.578947368421053,0.429530201342282
1,0.105263157894737,0.597315436241611
0.6,0.578947368421053,0.328859060402685
1,0.0526315789473684,0.543624161073825
0.466666666666667,0.526315789473684,0.38255033557047
0.2,0.263157894736842,0.429530201342282
0.533333333333333,0.368421052631579,0.416107382550336
0.466666666666667,0.421052631578947,0.409395973154362
0.733333333333333,0.105263157894737,0.463087248322148
0.466666666666667,0.368421052631579,0.429530201342282
0.133333333333333,0.0526315789473684,0.335570469798658
0.2,0.578947368421053,0.342281879194631
0.0666666666666667,0.421052631578947,0.36241610738255
0.466666666666667,0.315789473684211,0.38255033557047
0.266666666666667,0.473684210526316,0.369127516778524
0.4,0.263157894736842,0.409395973154362
0.666666666666667,0.0526315789473684,0.496644295302013
0.866666666666667,0.105263157894737,0.577181208053691
0.866666666666667,0.210526315789474,0.483221476510067
0.266666666666667,0.947368421052632,0.328859060402685
0.466666666666667,0.368421052631579,0.422818791946309
0.8,0.210526315789474,0.48993288590604
0.4,0.315789473684211,0.476510067114094
0.4,0.157894736842105,0.436241610738255
0.266666666666667,0.210526315789474,0.409395973154362
0.4,0.578947368421053,0.449664429530201
0.266666666666667,0.842105263157895,0.355704697986577
0.6,0.526315789473684,0.436241610738255
0.4,0.421052631578947,0.416107382550336
0.4,0.473684210526316,0.402684563758389
0.2,1,0.335570469798658
0.133333333333333,0.0526315789473684,0.335570469798658
0.466666666666667,0.631578947368421,0.416107382550336
0.2,0.894736842105263,0.36241610738255
1,0.157894736842105,0.456375838926175
0.533333333333333,0.263157894736842,0.409395973154362
0.266666666666667,0.473684210526316,0.389261744966443
0.266666666666667,0,0.328859060402685
0.4,0.631578947368421,0.335570469798658
0.266666666666667,0.736842105263158,0.328859060402685
0.266666666666667,0.473684210526316,0.328859060402685
0.133333333333333,0.789473684210526,0.328859060402685
0.733333333333333,0.0526315789473684,0.496644295302013
0.4,0.315789473684211,0.422818791946309
0.533333333333333,0.157894736842105,0.483221476510067
0.466666666666667,0.736842105263158,0.36241610738255
0.666666666666667,0.210526315789474,0.503355704697987
0.733333333333333,0.315789473684211,0.442953020134228
0.266666666666667,0.894736842105263,0.369127516778524
0.533333333333333,0.421052631578947,0.416107382550336
0.4,0.526315789473684,0.409395973154362
0.4,0.736842105263158,0.369127516778524
0.2,1,0.355704697986577
0.2,0.842105263157895,0.342281879194631
0.333333333333333,0.578947368421053,0.389261744966443
0.266666666666667,0.684210526315789,0.348993288590604
0.266666666666667,0.473684210526316,0.402684563758389
0.6,0.105263157894737,0.536912751677852
0.133333333333333,0.947368421052632,0.322147651006711
0.866666666666667,0.368421052631579,0.402684563758389
0.466666666666667,0.578947368421053,0.436241610738255
0.733333333333333,0.421052631578947,0.463087248322148
0.533333333333333,0.210526315789474,0.48993288590604
0.2,0.736842105263158,0.308724832214765
0.4,0.315789473684211,0.469798657718121
0.666666666666667,0,0.583892617449664
0.266666666666667,0.0526315789473684,0.342281879194631
0.533333333333333,0.421052631578947,0.469798657718121
0.2,0.315789473684211,0.429530201342282
0.0666666666666667,0.210526315789474,0.38255033557047
0.666666666666667,0.368421052631579,0.449664429530201
0.2,0.736842105263158,0.38255033557047
0.6,0.789473684210526,0.469798657718121
0.666666666666667,0.105263157894737,0.483221476510067
0.6,0.315789473684211,0.409395973154362
0.466666666666667,0.631578947368421,0.389261744966443
0.266666666666667,0.578947368421053,0.402684563758389
0.0666666666666667,0,0.308724832214765
0.666666666666667,0.315789473684211,0.429530201342282
0.466666666666667,0.736842105263158,0.288590604026846
